,LAT_LONG_YEAR,TAR_COUNT,LAT,LONG,YEAR,LAT_LONG,DAU_CODE,DAU_YEAR,DAU_NAME,APPLIED_WATER_ACRE,PRECIP_AF_ACRE,MEAN_TEMPC,RICE_PERCENT_DAU,DEV_HIGH_PERCENT_DAU,DEV_LOW_PERCENT_DAU,DEV_MED_PERCENT_DAU,DEV_OPEN_PERCENT_DAU,DEV_TOTAL_PERCENT_DAU,OPENWATER_PERCENT_DAU,WETLAND_PERCENT_DAU,DAU_CENTER_LAT,DAU_CENTER_LONG,AG2010,AG_TOTAL_PERCENT_DAU2015,SD,CV,PIP_QNX_COUNT,ERY_COUNT,THR_COUNT,STG_COUNT,PIP_QNX_SD,ERY_SD,THR_SD,STG_SD,PIP_QNX_CV,ERY_CV,THR_CV,STG_CV,CX_OTHER_COUNT,CX_OTHER_SD,CX_OTHER_CV
3497,38.79598_-121.718999_2010,51.96551724,38.79598,-121.718999,2010,38.79598_-121.718999,164,164_2010,Glenn-Knights Landing,2.539718308,1.74041998,19.11446176,27.54233769,0.123490899,1.202979086,0.879458594,1.834292816,4.040221396,1.32443578,1.478929266,39.09521881,-121.9281372,90.85841033,92.00554575,75.7271808,145.725829,3.310344828,0,0,0.034482759,4.591167361,0,0,0.185695338,138.691514,,,538.5164807,3.344827586,4.638933545,138.6897658
3498,38.796828_-121.882195_2006,139.4814815,38.796828,-121.882195,2006,38.796828_-121.882195,163,163_2006,Willows-Arbuckle,1.432455858,2.254345607,20.24239069,13.17795983,0.061577989,0.494165112,0.338506114,1.913360312,2.807609527,0.134222314,1.516171077,39.2619314,-122.1879952,52.58935142,82.73700877,224.5269164,160.9725635,2.37037037,0,0,0.333333333,2.603963667,0,0,0.784464541,109.8547172,,,235.3393622,2.703703704,3.123297257,115.5192136
3499,38.796828_-121.882195_2007,97.9375,38.796828,-121.882195,2007,38.796828_-121.882195,163,163_2007,Willows-Arbuckle,1.694522305,0.905231295,19.97173205,13.17795983,0.061577989,0.494165112,0.338506114,1.913360312,2.807609527,0.134222314,1.516171077,39.2619314,-122.1879952,52.58935142,82.73700877,196.1150916,200.2451478,0.875,0,0,0,1.707825128,0,0,0,195.1800146,,,,0.875,1.707825128,195.1800146
3500,38.796828_-121.882195_2008,101.375,38.796828,-121.882195,2008,38.796828_-121.882195,163,163_2008,Willows-Arbuckle,1.611733397,1.423526746,20.70861826,13.17795983,0.061577989,0.494165112,0.338506114,1.913360312,2.807609527,0.134222314,1.516171077,39.2619314,-122.1879952,52.58935142,82.73700877,185.1136138,182.6028249,0.9375,0,0,0,2.174664725,0,0,0,231.9642373,,,,0.9375,2.174664725,231.9642373
3501,38.796828_-121.882195_2009,142.3571429,38.796828,-121.882195,2009,38.796828_-121.882195,163,163_2009,Willows-Arbuckle,1.675430448,1.173011533,20.36015133,13.17795983,0.061577989,0.494165112,0.338506114,1.913360312,2.807609527,0.134222314,1.516171077,39.2619314,-122.1879952,52.58935142,82.73700877,275.4374443,193.4834029,0.285714286,0,0,0,0.611249846,0,0,0,213.9374459,,,,0.285714286,0.611249846,213.9374459
3502,38.796828_-121.882195_2010,79.4,38.796828,-121.882195,2010,38.796828_-121.882195,163,163_2010,Willows-Arbuckle,1.29073191,1.953320881,19.20345014,13.17795983,0.061577989,0.494165112,0.338506114,1.913360312,2.807609527,0.134222314,1.516171077,39.2619314,-122.1879952,52.58935142,82.73700877,104.8385153,132.0384323,2.533333333,0,0,0,5.409867528,0,0,0,213.5474024,,,,2.533333333,5.409867528,213.5474024
3503,38.796944_-121.724167_2007,126.9354839,38.796944,-121.724167,2007,38.796944_-121.724167,164,164_2007,Glenn-Knights Landing,3.328558981,0.892431764,19.92949648,27.54233769,0.123490899,1.202979086,0.879458594,1.834292816,4.040221396,1.32443578,1.478929266,39.09521881,-121.9281372,90.85841033,92.00554575,173.5150206,136.6954418,13.70967742,0.064516129,0,0,23.49637355,0.249731038,0,0,171.3853129,387.0831091,,,13.77419355,23.65686606,171.7477396
3504,38.796944_-121.724167_2008,199,38.796944,-121.724167,2008,38.796944_-121.724167,164,164_2008,Glenn-Knights Landing,3.003742795,1.308509928,20.59237848,27.54233769,0.123490899,1.202979086,0.879458594,1.834292816,4.040221396,1.32443578,1.478929266,39.09521881,-121.9281372,90.85841033,92.00554575,703.3447676,353.4395817,5.633333333,0,0,0,6.076996385,0,0,0,107.8756755,,,,5.633333333,6.076996385,107.8756755
3505,38.796944_-121.724167_2009,229.1,38.796944,-121.724167,2009,38.796944_-121.724167,164,164_2009,Glenn-Knights Landing,3.040095289,1.016460339,20.25100691,27.54233769,0.123490899,1.202979086,0.879458594,1.834292816,4.040221396,1.32443578,1.478929266,39.09521881,-121.9281372,90.85841033,92.00554575,381.110966,166.3513601,6.25,0,0,0.05,7.261107644,0,0,0.223606798,116.1777223,,,447.2135955,6.3,7.248230274,115.0512742
3506,38.800791_-123.006149_2009,3,38.800791,-123.006149,2009,38.800791_-123.006149,404,404_2009,Middle Russian,0.078098927,2.578073171,17.73404068,0,0.062823512,1.027956352,0.464027654,3.423981185,4.978788703,0.402715326,0.09660166,38.73248299,-122.8410477,0.123697072,21.36673206,4.183300133,139.4433378,0.076923077,0.076923077,0,0.384615385,0.277350098,0.277350098,0,1.120897077,360.5551275,360.5551275,,291.4332399,0.538461538,1.126601424,209.2259788
3507,38.800791_-123.006149_2010,1.863636364,38.800791,-123.006149,2010,38.800791_-123.006149,404,404_2010,Middle Russian,0.060880415,4.229312394,16.8606686,0,0.062823512,1.027956352,0.464027654,3.423981185,4.978788703,0.402715326,0.09660166,38.73248299,-122.8410477,0.123697072,21.36673206,3.04404891,163.3392098,0.181818182,0,0.045454545,0.136363636,0.501081082,0,0.213200716,0.467562529,275.5945953,,469.041576,342.879188,0.363636364,0.657951695,180.9367161
3508,38.802494_-121.438665_2004,170.5714286,38.802494,-121.438665,2004,38.802494_-121.438665,172,172_2004,Yuba,1.416060553,1.616643744,20.11265797,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,323.6630998,189.7522361,2.5,0,0,0,9.354143467,0,0,0,374.1657387,,,,2.5,9.354143467,374.1657387
3509,38.806667_-121.434722_2006,62.52380952,38.806667,-121.434722,2006,38.806667_-121.434722,172,172_2006,Yuba,0.959634352,2.032463748,20.26179256,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,154.3740973,246.9044968,2,0,0,0.19047619,5.567764363,0,0,0.679635757,278.3882181,,,356.8087723,2.19047619,5.617998288,256.4738349
3510,38.806667_-121.434722_2007,178.952381,38.806667,-121.434722,2007,38.806667_-121.434722,172,172_2007,Yuba,1.135374006,0.985214761,20.13713602,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,236.8650409,132.3620505,2.142857143,0.142857143,0,0,4.714718595,0.654653671,0,0,220.0202011,458.2575695,,,2.285714286,4.691938375,205.2723039
3511,38.806667_-121.434722_2008,273.6666667,38.806667,-121.434722,2008,38.806667_-121.434722,172,172_2008,Yuba,1.152239217,1.352392862,20.44453985,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,436.1752324,159.3819363,9,1.142857143,0,0,23.24435415,3.567712352,0,0,258.2706017,312.1748308,,,10.14285714,24.09000978,237.5071387
3512,38.806667_-121.434722_2009,21.19047619,38.806667,-121.434722,2009,38.806667_-121.434722,172,172_2009,Yuba,1.165240808,1.431332433,20.04585854,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,37.80161246,178.3896318,1.333333333,0,0,0,2.670830083,0,0,0,200.3122562,,,,1.333333333,2.670830083,200.3122562
3513,38.806667_-121.434722_2010,52.5,38.806667,-121.434722,2010,38.806667_-121.434722,172,172_2010,Yuba,1.157463324,1.798738026,18.84723215,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,82.47387465,157.0930946,1.692307692,0.038461538,0,0.038461538,2.724250073,0.196116135,0,0.196116135,160.9784134,509.9019514,,509.9019514,1.769230769,2.687864465,151.9227741
3514,38.818746_-121.213596_2010,0.782608696,38.818746,-121.213596,2010,38.818746_-121.213596,161,161_2010,Placer Foothill,0.464853361,2.528436155,18.60062505,0,0.855225047,4.816334131,3.056926962,9.399769703,18.12825584,0.346051407,0.384227855,38.89837239,-121.1710081,0.407675397,40.61785136,1.312752893,167.7406474,0.869565217,0,0.086956522,0.043478261,1.217461884,0,0.288104066,0.208514414,140.0081166,,331.3196753,479.5831523,1,1.279204298,127.9204298
3515,38.823077_-122.187763_2006,8.214285714,38.823077,-122.187763,2006,38.823077_-122.187763,162,162_2006,Lower Cache Creek,1.253031844,2.445811648,19.89779457,1.598386977,0.606559574,1.425746012,2.581681053,2.965686225,7.579672864,0.308120211,0.27561121,38.6686777,-121.9411121,49.64602846,73.62088056,11.79425265,143.5822062,0.5,0,0,0.071428571,0.759554525,0,0,0.267261242,151.9109051,,,374.1657387,0.571428571,0.937614462,164.0825308
3516,38.823077_-122.187763_2007,5.588235294,38.823077,-122.187763,2007,38.823077_-122.187763,162,162_2007,Lower Cache Creek,1.700228582,0.908554432,19.81187497,1.598386977,0.606559574,1.425746012,2.581681053,2.965686225,7.579672864,0.308120211,0.27561121,38.6686777,-121.9411121,49.64602846,73.62088056,7.50049018,134.219298,0.117647059,0,0,0,0.48507125,0,0,0,412.3105626,,,,0.117647059,0.48507125,412.3105626
3517,38.823077_-122.187763_2008,28.375,38.823077,-122.187763,2008,38.823077_-122.187763,162,162_2008,Lower Cache Creek,1.576943538,1.575073627,20.31540947,1.598386977,0.606559574,1.425746012,2.581681053,2.965686225,7.579672864,0.308120211,0.27561121,38.6686777,-121.9411121,49.64602846,73.62088056,78.53735841,276.783642,1.0625,0,0.625,0.125,2.015564437,0,2.5,0.341565026,189.7001823,,400,273.2520204,1.8125,3.370830758,185.9768694
3518,38.823077_-122.187763_2009,4.857142857,38.823077,-122.187763,2009,38.823077_-122.187763,162,162_2009,Lower Cache Creek,1.343929871,1.522624286,19.97782327,1.598386977,0.606559574,1.425746012,2.581681053,2.965686225,7.579672864,0.308120211,0.27561121,38.6686777,-121.9411121,49.64602846,73.62088056,5.347280299,110.091065,0.285714286,0,0,0.142857143,0.611249846,0,0,0.534522484,213.9374459,,,374.1657387,0.428571429,1.089409559,254.1955637
3519,38.823077_-122.187763_2010,3.714285714,38.823077,-122.187763,2010,38.823077_-122.187763,162,162_2010,Lower Cache Creek,1.155308802,1.930926161,18.78382182,1.598386977,0.606559574,1.425746012,2.581681053,2.965686225,7.579672864,0.308120211,0.27561121,38.6686777,-121.9411121,49.64602846,73.62088056,4.746311465,127.7853087,0.142857143,0,0.142857143,0.214285714,0.534522484,0,0.534522484,0.578934224,374.1657387,,374.1657387,270.1693043,0.5,0.854850414,170.9700829
3520,38.82426_-121.25729_2010,5.208333333,38.82426,-121.25729,2010,38.82426_-121.25729,172,172_2010,Yuba,1.157463324,1.798738026,18.84723215,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,6.553984295,125.8364985,6.25,0,0.041666667,0.041666667,4.285973077,0,0.204124145,0.204124145,68.57556923,,489.8979486,489.8979486,6.333333333,4.330545368,68.37703213
3521,38.851694_-121.10745_2009,8.4375,38.851694,-121.10745,2009,38.851694_-121.10745,161,161_2009,Placer Foothill,0.509204745,1.845397725,19.73475959,0,0.855225047,4.816334131,3.056926962,9.399769703,18.12825584,0.346051407,0.384227855,38.89837239,-121.1710081,0.407675397,40.61785136,13.50046296,160.0054869,0.8125,0,0.3125,0.9375,1.108677891,0,0.704154339,1.806239187,136.4526635,,225.3293885,192.6655133,2.0625,2.670049937,129.4569666
3522,38.851694_-121.10745_2010,1.238095238,38.851694,-121.10745,2010,38.851694_-121.10745,161,161_2010,Placer Foothill,0.464853361,2.528436155,18.60062505,0,0.855225047,4.816334131,3.056926962,9.399769703,18.12825584,0.346051407,0.384227855,38.89837239,-121.1710081,0.407675397,40.61785136,1.546116487,124.8786393,0.523809524,0,0.80952381,0.761904762,0.74960307,0,1.209092537,1.261140829,143.1060406,,149.3584898,165.5247338,2.095238095,2.40634083,114.8480851
3523,38.857966_-122.693532_2006,5.409090909,38.857966,-122.693532,2006,38.857966_-122.693532,175,175_2006,Putah Creek,0.031752921,4.248693353,18.67984195,0,0.010443492,0.32437139,0.08603964,2.015003919,2.435858441,4.919695771,0.165285561,38.68606116,-122.3949229,0.571455795,12.8424656,10.80413982,199.7404,0,0.045454545,0,0,0,0.213200716,0,0,,469.041576,,,0.045454545,0.213200716,469.041576
3524,38.857966_-122.693532_2007,6.173913043,38.857966,-122.693532,2007,38.857966_-122.693532,175,175_2007,Putah Creek,0.035026117,1.656218273,18.44500715,0,0.010443492,0.32437139,0.08603964,2.015003919,2.435858441,4.919695771,0.165285561,38.68606116,-122.3949229,0.571455795,12.8424656,10.32055396,167.1639021,0,0,0,0,0,0,0,0,,,,,0,0,
3525,38.857966_-122.693532_2008,9.518518519,38.857966,-122.693532,2008,38.857966_-122.693532,175,175_2008,Putah Creek,0.02594818,2.39861995,19.24729167,0,0.010443492,0.32437139,0.08603964,2.015003919,2.435858441,4.919695771,0.165285561,38.68606116,-122.3949229,0.571455795,12.8424656,21.63574388,227.3015894,0,0,0,0,0,0,0,0,,,,,0,0,
3526,38.857966_-122.693532_2009,4.72,38.857966,-122.693532,2009,38.857966_-122.693532,175,175_2009,Putah Creek,0.024966331,2.343185794,18.65840523,0,0.010443492,0.32437139,0.08603964,2.015003919,2.435858441,4.919695771,0.165285561,38.68606116,-122.3949229,0.571455795,12.8424656,7.497332859,158.8417979,0,0,0,0,0,0,0,0,,,,,0,0,
3527,38.857966_-122.693532_2010,5.391304348,38.857966,-122.693532,2010,38.857966_-122.693532,175,175_2010,Putah Creek,0.0261406,3.36133693,17.37738508,0,0.010443492,0.32437139,0.08603964,2.015003919,2.435858441,4.919695771,0.165285561,38.68606116,-122.3949229,0.571455795,12.8424656,9.447169516,175.2297571,0,0,0,0,0,0,0,0,,,,,0,0,
3528,38.858342_-122.693643_2006,8.272727273,38.858342,-122.693643,2006,38.858342_-122.693643,175,175_2006,Putah Creek,0.031752921,4.248693353,18.67984195,0,0.010443492,0.32437139,0.08603964,2.015003919,2.435858441,4.919695771,0.165285561,38.68606116,-122.3949229,0.571455795,12.8424656,17.27972062,208.8757437,0,0,0,0,0,0,0,0,,,,,0,0,
3529,38.858342_-122.693643_2007,9.086956522,38.858342,-122.693643,2007,38.858342_-122.693643,175,175_2007,Putah Creek,0.035026117,1.656218273,18.44500715,0,0.010443492,0.32437139,0.08603964,2.015003919,2.435858441,4.919695771,0.165285561,38.68606116,-122.3949229,0.571455795,12.8424656,17.96439166,197.6942622,0,0,0,0,0,0,0,0,,,,,0,0,
3530,38.858342_-122.693643_2008,9.444444444,38.858342,-122.693643,2008,38.858342_-122.693643,175,175_2008,Putah Creek,0.02594818,2.39861995,19.24729167,0,0.010443492,0.32437139,0.08603964,2.015003919,2.435858441,4.919695771,0.165285561,38.68606116,-122.3949229,0.571455795,12.8424656,24.22067352,256.4541902,0,0,0,0,0,0,0,0,,,,,0,0,
3531,38.858342_-122.693643_2009,6.56,38.858342,-122.693643,2009,38.858342_-122.693643,175,175_2009,Putah Creek,0.024966331,2.343185794,18.65840523,0,0.010443492,0.32437139,0.08603964,2.015003919,2.435858441,4.919695771,0.165285561,38.68606116,-122.3949229,0.571455795,12.8424656,11.96550598,182.4010058,0,0,0,0,0,0,0,0,,,,,0,0,
3532,38.858342_-122.693643_2010,7.652173913,38.858342,-122.693643,2010,38.858342_-122.693643,175,175_2010,Putah Creek,0.0261406,3.36133693,17.37738508,0,0.010443492,0.32437139,0.08603964,2.015003919,2.435858441,4.919695771,0.165285561,38.68606116,-122.3949229,0.571455795,12.8424656,13.18955749,172.3635354,0,0,0,0,0,0,0,0,,,,,0,0,
3533,38.860233_-121.459817_2010,44.80952381,38.860233,-121.459817,2010,38.860233_-121.459817,172,172_2010,Yuba,1.157463324,1.798738026,18.84723215,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,95.72336133,213.6228042,0.142857143,0.095238095,0,0,0.478091444,0.43643578,0,0,334.6640106,458.2575695,,,0.238095238,0.624880941,262.4499952
3534,38.860278_-121.459722_2004,120.8421053,38.860278,-121.459722,2004,38.860278_-121.459722,172,172_2004,Yuba,1.416060553,1.616643744,20.11265797,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,295.164787,244.2565745,1.789473684,2,0,0.052631579,7.322559869,6.101001739,0,0.229415734,409.2018751,305.050087,,435.8898944,3.842105263,9.376466747,244.0450249
3535,38.860278_-121.459722_2005,95.26666667,38.860278,-121.459722,2005,38.860278_-121.459722,172,172_2005,Yuba,1.116908358,1.600287487,19.87460849,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,106.2022778,111.478948,0.133333333,0.066666667,0,0,0.516397779,0.25819889,0,0,387.2983346,387.2983346,,,0.2,0.774596669,387.2983346
3536,38.860278_-121.459722_2006,109.7857143,38.860278,-121.459722,2006,38.860278_-121.459722,172,172_2006,Yuba,0.959634352,2.032463748,20.26179256,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,160.3363033,146.0447785,1.428571429,0.107142857,0.571428571,0.392857143,2.89864044,0.416269652,2.644751216,1.59488269,202.9048308,388.518342,462.8314628,405.9701392,2.5,5.87209345,234.883738
3537,38.860278_-121.459722_2007,85.15,38.860278,-121.459722,2007,38.860278_-121.459722,172,172_2007,Yuba,1.135374006,0.985214761,20.13713602,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,89.7354445,105.3851374,0.1,0,0,0,0.307793506,0,0,0,307.7935056,,,,0.1,0.307793506,307.7935056
3538,38.860278_-121.459722_2008,57.75,38.860278,-121.459722,2008,38.860278_-121.459722,172,172_2008,Yuba,1.152239217,1.352392862,20.44453985,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,80.25149613,138.9636297,0.75,0,0,0.05,1.743408639,0,0,0.223606798,232.4544853,,,447.2135955,0.8,1.735086832,216.885854
3539,38.860278_-121.459722_2009,28.08695652,38.860278,-121.459722,2009,38.860278_-121.459722,172,172_2009,Yuba,1.165240808,1.431332433,20.04585854,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,56.92092844,202.6596524,0.086956522,0,0,0,0.288104066,0,0,0,331.3196753,,,,0.086956522,0.288104066,331.3196753
3540,38.870805_-121.320058_2010,12.95652174,38.870805,-121.320058,2010,38.870805_-121.320058,172,172_2010,Yuba,1.157463324,1.798738026,18.84723215,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,22.00925066,169.8700554,7.739130435,0,0.086956522,0.652173913,10.40636777,0,0.288104066,1.495711921,134.4643026,,331.3196753,229.3424945,8.47826087,11.09409985,130.8534854
3541,38.88382_-121.30227_2010,1,38.88382,-121.30227,2010,38.88382_-121.30227,172,172_2010,Yuba,1.157463324,1.798738026,18.84723215,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,1.507556723,150.7556723,13.08695652,0,0,0.260869565,17.62981216,0,0,0.540823556,134.7128504,,,207.3156964,13.34782609,17.79072459,133.2855588
3542,38.884241_-121.433298_2007,121.05,38.884241,-121.433298,2007,38.884241_-121.433298,172,172_2007,Yuba,1.135374006,0.985214761,20.13713602,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,152.8592318,126.2777627,1.3,0.6,0,0,1.922169827,2.683281573,0,0,147.8592174,447.2135955,,,1.9,4.102630735,215.9279334
3543,38.884241_-121.433298_2008,52.75,38.884241,-121.433298,2008,38.884241_-121.433298,172,172_2008,Yuba,1.152239217,1.352392862,20.44453985,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,61.51240782,116.6111997,0.95,0,0,0.1,1.234376041,0,0,0.307793506,129.9343201,,,307.7935056,1.05,1.316894273,125.4185022
3544,38.884241_-121.433298_2009,26.20833333,38.884241,-121.433298,2009,38.884241_-121.433298,172,172_2009,Yuba,1.165240808,1.431332433,20.04585854,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,41.86310939,159.7320549,0.5,0,0,0,1.103354569,0,0,0,220.6709137,,,,0.5,1.103354569,220.6709137
3545,38.884241_-121.433298_2010,19.7826087,38.884241,-121.433298,2010,38.884241_-121.433298,172,172_2010,Yuba,1.157463324,1.798738026,18.84723215,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,31.06731185,157.0435544,0.130434783,0,0,0,0.457696587,0,0,0,350.9007169,,,,0.130434783,0.457696587,350.9007169
3546,38.884448_-121.967221_2007,130.3870968,38.884448,-121.967221,2007,38.884448_-121.967221,163,163_2007,Willows-Arbuckle,1.694522305,0.905231295,19.97173205,13.17795983,0.061577989,0.494165112,0.338506114,1.913360312,2.807609527,0.134222314,1.516171077,39.2619314,-122.1879952,52.58935142,82.73700877,237.4883404,182.1409835,7.612903226,0,0,0,14.39138034,0,0,0,189.039318,,,,7.612903226,14.39138034,189.039318
3547,38.884448_-121.967221_2008,297.1612903,38.884448,-121.967221,2008,38.884448_-121.967221,163,163_2008,Willows-Arbuckle,1.611733397,1.423526746,20.70861826,13.17795983,0.061577989,0.494165112,0.338506114,1.913360312,2.807609527,0.134222314,1.516171077,39.2619314,-122.1879952,52.58935142,82.73700877,740.8929341,249.3235015,4.870967742,0,0,0.032258065,5.264611005,0,0,0.179605302,108.081418,,,556.7764363,4.903225806,5.343873992,108.9869038
3548,38.884448_-121.967221_2009,70.57894737,38.884448,-121.967221,2009,38.884448_-121.967221,163,163_2009,Willows-Arbuckle,1.675430448,1.173011533,20.36015133,13.17795983,0.061577989,0.494165112,0.338506114,1.913360312,2.807609527,0.134222314,1.516171077,39.2619314,-122.1879952,52.58935142,82.73700877,141.9997323,201.1927602,13,0,0,0,15.76916823,0,0,0,121.3012941,,,,13,15.76916823,121.3012941
3549,38.885086_-121.969131_2010,63.86206897,38.885086,-121.969131,2010,38.885086_-121.969131,163,163_2010,Willows-Arbuckle,1.29073191,1.953320881,19.20345014,13.17795983,0.061577989,0.494165112,0.338506114,1.913360312,2.807609527,0.134222314,1.516171077,39.2619314,-122.1879952,52.58935142,82.73700877,134.8453411,211.150912,8.586206897,0,0,0,11.02761871,0,0,0,128.4341135,,,,8.586206897,11.02761871,128.4341135
3550,38.887317_-121.108582_2009,5.3,38.887317,-121.108582,2009,38.887317_-121.108582,161,161_2009,Placer Foothill,0.509204745,1.845397725,19.73475959,0,0.855225047,4.816334131,3.056926962,9.399769703,18.12825584,0.346051407,0.384227855,38.89837239,-121.1710081,0.407675397,40.61785136,9.487418569,179.0078975,8.5,0,1.3,6.8,13.10004241,0,1.766981104,11.05340571,154.118146,,135.9216234,162.550084,16.6,23.99629601,144.5560001
3551,38.887317_-121.108582_2010,1.095238095,38.887317,-121.108582,2010,38.887317_-121.108582,161,161_2010,Placer Foothill,0.464853361,2.528436155,18.60062505,0,0.855225047,4.816334131,3.056926962,9.399769703,18.12825584,0.346051407,0.384227855,38.89837239,-121.1710081,0.407675397,40.61785136,1.338086765,122.1731394,3.523809524,0,1.761904762,4.19047619,3.092232973,0,1.997617629,7.040021645,87.75255735,,113.3782978,168.0005165,9.476190476,9.547874358,100.7564631
3552,38.889764_-121.21954_2010,1.636363636,38.889764,-121.21954,2010,38.889764_-121.21954,161,161_2010,Placer Foothill,0.464853361,2.528436155,18.60062505,0,0.855225047,4.816334131,3.056926962,9.399769703,18.12825584,0.346051407,0.384227855,38.89837239,-121.1710081,0.407675397,40.61785136,1.705605731,104.2314614,3.090909091,0.136363636,0.727272727,1.318181818,4.207805569,0.467562529,1.351606388,2.456989324,136.1348861,342.879188,185.8458783,186.3922935,5.272727273,6.783606417,128.6546045
3553,38.891709_-122.788757_2009,17.1,38.891709,-122.788757,2009,38.891709_-122.788757,174,174_2009,Cache Creek,0.074033569,1.867280021,18.10461473,0.022139669,0.04028626,0.686902043,0.158459303,4.493383757,5.379031364,6.885034704,0.035012231,39.05346555,-122.7030544,2.794934719,9.150695132,22.24717605,130.1004447,0,0,0,0.05,0,0,0,0.223606798,,,,447.2135955,0.05,0.223606798,447.2135955
3554,38.892862_-121.072404_2010,0.052631579,38.892862,-121.072404,2010,38.892862_-121.072404,161,161_2010,Placer Foothill,0.464853361,2.528436155,18.60062505,0,0.855225047,4.816334131,3.056926962,9.399769703,18.12825584,0.346051407,0.384227855,38.89837239,-121.1710081,0.407675397,40.61785136,0.229415734,435.8898939,0.789473684,0,0,0.052631579,0.917662935,0,0,0.229415734,116.2373052,,,435.8898944,0.842105263,0.958190302,113.7850984
3555,38.894167_-121.307778_2004,47.66666667,38.894167,-121.307778,2004,38.894167_-121.307778,172,172_2004,Yuba,1.416060553,1.616643744,20.11265797,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,52.52179035,110.1855742,553.7407407,1.777777778,1.444444444,6.814814815,712.951913,3.886201758,3.456691764,15.82849679,128.751934,218.5988489,239.3094298,232.2659855,563.7777778,723.5162182,128.3335823
3556,38.894167_-121.307778_2005,16.4,38.894167,-121.307778,2005,38.894167_-121.307778,172,172_2005,Yuba,1.116908358,1.600287487,19.87460849,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,19.99555506,121.9241162,137.7,0.4,0,6.8,189.8883005,0.699205899,0,9.330952077,137.9000004,174.8014747,,137.2198835,144.9,197.978927,136.6314196
3557,38.894167_-121.307778_2006,28.7037037,38.894167,-121.307778,2006,38.894167_-121.307778,172,172_2006,Yuba,0.959634352,2.032463748,20.26179256,14.46857828,3.225105913,8.956769478,13.80790796,11.90778852,37.89757188,0.536334274,0.621176001,38.77466107,-121.3944238,39.04330493,57.53272384,43.45272835,151.3836988,117.6666667,0.111111111,0.148148148,0.777777778,190.4686528,0.577350269,0.456045182,1.368135546,161.8713763,519.6152423,307.8304978,175.9031416,118.7037037,190.9099294,160.8289577
